Question_number,Questions
13.40,"To solve this problem using Ampere's Law, we need to consider two cases: when the point of interest is outside the conductor (\( r > R \)) and when it is inside the conductor (\( r < R \)). Here is the LaTeX code for the solution:

```latex
\documentclass{article}
\usepackage{amsmath}
\usepackage{amssymb}

\begin{document}

\section*{Magnetic Field of a Long Cylindrical Conductor}

To calculate the magnetic field using Ampere's Law for a long cylindrical conductor of radius \( R \) with a current \( I \) flowing through it, we consider two cases: 

\subsection*{(a) When \( r > R \)}

For \( r > R \), the point is outside the conductor. According to Ampere's Law, the line integral of the magnetic field \(\mathbf{B}\) around a closed loop is equal to \(\mu_0\) times the current enclosed by the loop:

\[
\oint \mathbf{B} \cdot d\mathbf{l} = \mu_0 I_{\text{enc}}
\]

For a circular path of radius \( r \) centered on the axis of the conductor, the magnetic field is constant in magnitude and direction along the path. Thus, the integral simplifies to:

\[
B(2\pi r) = \mu_0 I
\]

Solving for \( B \), the magnetic field at a distance \( r \) from the axis is:

\[
B = \frac{\mu_0 I}{2\pi r}
\]

\subsection*{(b) When \( r < R \)}

For \( r < R \), the point is inside the conductor. The current enclosed by a loop of radius \( r \) is proportional to the area of the loop:

\[
I_{\text{enc}} = I \left(\frac{\pi r^2}{\pi R^2}\right) = I \frac{r^2}{R^2}
\]

Applying Ampere's Law:

\[
\oint \mathbf{B} \cdot d\mathbf{l} = \mu_0 I_{\text{enc}} = \mu_0 I \frac{r^2}{R^2}
\]

Again, for a circular path of radius \( r \):

\[
B(2\pi r) = \mu_0 I \frac{r^2}{R^2}
\]

Solving for \( B \), the magnetic field at a distance \( r \) from the axis is:

\[
B = \frac{\mu_0 I r}{2\pi R^2}
\]

\end{document}
```

This LaTeX code provides a structured solution to the problem, using Ampere's Law to derive the magnetic field both outside and inside the cylindrical conductor."
13.41,"To convert the given physics problem into properly formatted LaTeX, we need to include the description of the problem, the diagram reference, and the solution setup. Here's how you can format it:

```latex
\documentclass{article}
\usepackage{amsmath}
\usepackage{tikz}
\usepackage{siunitx}

\begin{document}

\title{Magnetic Field at the Center of Concentric Circular Arcs}
\author{University of Durham}
\date{}
\maketitle

\section*{Problem Statement}

Current $I$ flows in two concentric circular arcs of radii $r$ and $2r$, as shown in Fig. 13.12. Both arcs are quarters of a circle with point $P$ as the center. Determine the magnetic field $\mathbf{B}$ at point $P$.

\begin{figure}[h]
    \centering
    \begin{tikzpicture}
        % Define the center
        \coordinate (P) at (0,0);
        
        % Draw the arcs
        \draw[thick] (0,0) arc[start angle=0, end angle=90, radius=2];
        \draw[thick] (0,0) arc[start angle=0, end angle=90, radius=1];
        
        % Label the center
        \node at (0,-0.2) {$P$};
        
        % Radii labels
        \draw[->] (0,0) -- (1,0.5) node[midway, above] {$r$};
        \draw[->] (0,0) -- (2,1) node[midway, above] {$2r$};
    \end{tikzpicture}
    \caption{Two concentric circular arcs with radii $r$ and $2r$.}
    \label{fig:13.12}
\end{figure}

\section*{Solution}

The magnetic field at the center of a circular arc carrying current $I$ can be determined using the Biot-Savart Law. For a quarter-circle arc, the magnetic field at the center is given by:

\[
B = \frac{\mu_0 I}{4\pi R} \cdot \frac{\pi}{2} = \frac{\mu_0 I}{8R}
\]

where $R$ is the radius of the arc.

For the two arcs with radii $r$ and $2r$, the magnetic fields are:

\[
B_1 = \frac{\mu_0 I}{8r}
\]

\[
B_2 = \frac{\mu_0 I}{16r}
\]

Since both arcs contribute to the magnetic field in the same direction at point $P$, the total magnetic field $\mathbf{B}$ at point $P$ is:

\[
B = B_1 + B_2 = \frac{\mu_0 I}{8r} + \frac{\mu_0 I}{16r} = \frac{\mu_0 I}{8r} \left(1 + \frac{1}{2}\right) = \frac{3\mu_0 I}{16r}
\]

Thus, the magnetic field at point $P$ is:

\[
\boxed{\frac{3\mu_0 I}{16r}}
\]

\end{document}
```

This LaTeX document includes the problem statement, a diagram using TikZ for visualization, and a detailed solution using the Biot-Savart Law to calculate the magnetic field at point \( P \). Adjust the figure and text as needed to fit your specific requirements or preferences."
13.42,"```latex
\documentclass{article}
\usepackage{amsmath}
\usepackage{amssymb}
\usepackage{geometry}
\geometry{a4paper, margin=1in}

\begin{document}

\section*{Physics Problems and Solutions}

\subsection*{Problem (a)}

A current $I$ flows in a straight wire of length $L$. Show that the magnitude of the magnetic field at a perpendicular distance $x$ from the midpoint of the wire is given by 
\[
|B| = \frac{\mu_0 I}{4\pi} \frac{L}{x \sqrt{\left(\frac{L}{2}\right)^2 + x^2}}
\]
where $\mu_0$ is the permeability of free space. What is the direction of the $\mathbf{B}$ field?

\subsection*{Solution (a)}

To find the magnetic field at a distance $x$ from the midpoint of the wire, we use the Biot-Savart law:
\[
d\mathbf{B} = \frac{\mu_0 I}{4\pi} \frac{d\mathbf{l} \times \mathbf{r}}{r^3}
\]
where $d\mathbf{l}$ is an infinitesimal segment of the wire and $\mathbf{r}$ is the position vector from the segment to the point of interest. By integrating along the length of the wire and considering symmetry, we can derive the expression for $|B|$ as given above. The direction of the $\mathbf{B}$ field is determined by the right-hand rule, encircling the wire.

\subsection*{Problem (b)}

A loop of wire of length $l$ carries a current $I$. Compare the magnetic fields at the centre of the loop when it is bent into (a) a square and (b) an equilateral triangle.

\subsection*{Solution (b)}

\textbf{(a) Square Loop:}

For a square loop of side length $a = \frac{l}{4}$, the magnetic field at the center due to each side is given by:
\[
B_{\text{side}} = \frac{\mu_0 I}{4\pi} \frac{2}{a}
\]
The total magnetic field at the center is the vector sum of the fields due to all four sides:
\[
B_{\text{square}} = 4 \times B_{\text{side}} = \frac{\mu_0 I}{\pi a} = \frac{\mu_0 I}{\pi \frac{l}{4}} = \frac{4\mu_0 I}{\pi l}
\]

\textbf{(b) Equilateral Triangle:}

For an equilateral triangle with side length $a = \frac{l}{3}$, the magnetic field at the center due to each side is:
\[
B_{\text{side}} = \frac{\mu_0 I}{4\pi} \frac{\sqrt{3}}{a}
\]
The total magnetic field at the center is the vector sum of the fields due to all three sides:
\[
B_{\text{triangle}} = 3 \times B_{\text{side}} = \frac{3\sqrt{3}\mu_0 I}{4\pi a} = \frac{3\sqrt{3}\mu_0 I}{4\pi \frac{l}{3}} = \frac{9\sqrt{3}\mu_0 I}{4\pi l}
\]

Comparing the two, $B_{\text{triangle}}$ is greater than $B_{\text{square}}$ due to the geometry of the shapes.

\end{document}
```"
13.43,"To derive the expression for the magnetic field on the axis at the midpoint between two identical, parallel coaxial coils, we can use the Biot-Savart law and the principle of superposition. Here's the LaTeX code for the problem and its solution:

```latex
\documentclass{article}
\usepackage{amsmath}
\usepackage{siunitx}

\begin{document}

\title{Magnetic Field at the Midpoint Between Two Coaxial Coils}
\author{}
\date{}
\maketitle

\section*{Problem Statement}

Two identical, parallel coaxial coils of radius $r$, each having $N$ turns, are separated by a distance $r$ along their common axis. They both carry a current $I$ in the same direction. Derive an expression for the magnetic field on the axis at the midpoint between the coils. Evaluate the field when $N = 100$, $r = \SI{20}{\centi\meter}$, and $I = \SI{2}{\ampere}$.

\section*{Solution}

The magnetic field at a point on the axis of a single circular coil of radius $r$ carrying a current $I$ with $N$ turns is given by the expression:

\[
B = \frac{\mu_0 N I r^2}{2 (r^2 + x^2)^{3/2}}
\]

where $x$ is the distance from the center of the coil to the point where the field is being calculated, and $\mu_0$ is the permeability of free space, $\mu_0 = 4\pi \times 10^{-7} \, \mathrm{T \cdot m/A}$.

For two identical coils separated by a distance $r$, the magnetic field at the midpoint (distance $x = r/2$ from each coil) is the sum of the fields due to each coil:

\[
B_{\text{total}} = 2 \times \frac{\mu_0 N I r^2}{2 \left( r^2 + \left(\frac{r}{2}\right)^2 \right)^{3/2}}
\]

Simplifying the expression:

\[
B_{\text{total}} = \frac{\mu_0 N I r^2}{\left( r^2 + \frac{r^2}{4} \right)^{3/2}} = \frac{\mu_0 N I r^2}{\left( \frac{5r^2}{4} \right)^{3/2}}
\]

\[
B_{\text{total}} = \frac{\mu_0 N I r^2}{\left( \frac{5^{3/2}r^3}{8} \right)} = \frac{8 \mu_0 N I}{5^{3/2} r}
\]

Now, substituting the given values $N = 100$, $r = \SI{0.2}{\meter}$, and $I = \SI{2}{\ampere}$:

\[
B_{\text{total}} = \frac{8 \times 4\pi \times 10^{-7} \times 100 \times 2}{5^{3/2} \times 0.2}
\]

\[
B_{\text{total}} = \frac{8 \times 4\pi \times 10^{-7} \times 200}{5^{3/2} \times 0.2}
\]

\[
B_{\text{total}} = \frac{6400\pi \times 10^{-7}}{5^{3/2} \times 0.2}
\]

Calculating the numerical value:

\[
B_{\text{total}} \approx \frac{6400\pi \times 10^{-7}}{11.18 \times 0.2} \approx \SI{2.26e-4}{\tesla}
\]

Thus, the magnetic field at the midpoint between the coils is approximately $\SI{2.26e-4}{\tesla}$.

\end{document}
```

This LaTeX code will produce a well-formatted document with the problem statement, the derivation of the expression for the magnetic field, and the evaluation of the field with the given parameters."
13.44,"```latex
\documentclass{article}
\usepackage{amsmath}
\usepackage{amssymb}
\usepackage{physics}

\begin{document}

\section*{Ampère's Law and Magnetic Field Calculation}

\subsection*{Ampère's Law}

Ampère's Law relates the tangential component of the magnetic field $\vb{B}$ summed around a closed curve $C$ to the current $I_c$ passing through the area enclosed by the curve. Mathematically, it is expressed as:

\begin{equation}
    \oint_C \vb{B} \cdot \dd{\vb{l}} = \mu_0 I_c
\end{equation}

where $\mu_0$ is the permeability of free space.

\subsection*{Magnetic Field Inside the Conductor}

Consider a long cylindrical conductor of radius $R$ carrying a current $I$ uniformly distributed throughout its cross-section. We need to calculate the magnetic field at a distance $r = \frac{R}{2}$ from the axis of the conductor.

Using Ampère's Law, we consider an Amperian loop of radius $r = \frac{R}{2}$ inside the conductor. The current enclosed by this loop, $I_{\text{enc}}$, is given by the ratio of the areas:

\begin{equation}
    I_{\text{enc}} = I \left(\frac{\pi \left(\frac{R}{2}\right)^2}{\pi R^2}\right) = \frac{I}{4}
\end{equation}

Applying Ampère's Law:

\begin{equation}
    B \cdot 2\pi \left(\frac{R}{2}\right) = \mu_0 \left(\frac{I}{4}\right)
\end{equation}

Solving for $B$:

\begin{equation}
    B = \frac{\mu_0 I}{4\pi \left(\frac{R}{2}\right)} = \frac{\mu_0 I}{2\pi R}
\end{equation}

\subsection*{Magnetic Field Outside the Conductor}

Now, we find the distance $r > R$ from the axis of the conductor where the magnitude of the magnetic field is the same as at $r = \frac{R}{2}$.

For $r > R$, the entire current $I$ is enclosed by the Amperian loop. Using Ampère's Law:

\begin{equation}
    B \cdot 2\pi r = \mu_0 I
\end{equation}

Solving for $B$:

\begin{equation}
    B = \frac{\mu_0 I}{2\pi r}
\end{equation}

Setting this equal to the magnetic field at $r = \frac{R}{2}$:

\begin{equation}
    \frac{\mu_0 I}{2\pi r} = \frac{\mu_0 I}{2\pi R}
\end{equation}

Solving for $r$:

\begin{equation}
    r = R
\end{equation}

Thus, the magnetic field at $r = R$ is the same as at $r = \frac{R}{2}$.

\end{document}
```
"
13.45,"```latex
\documentclass{article}
\usepackage{amsmath}
\usepackage{amssymb}

\begin{document}

\section*{Problem}

\begin{enumerate}
    \item[(a)] Show that (ignoring edge effects) the self-inductance, $L$, of a solenoid with $n$ turns per unit length, length $l$, and cross-sectional area $A$, is given by $L = \mu_0 n^2 A l$.
    \item[(b)] A solenoid with 100 turns, length 10 cm, and of radius 1 cm, carries a current of 5 A. Calculate the magnetic energy stored in the solenoid.
    \item[(c)] The current in the solenoid of part (b) is reduced to zero at a uniform rate over 5 s. Calculate the emf induced in the coil. [University of Durham 2005]
\end{enumerate}

\section*{Solution}

\subsection*{(a) Self-Inductance of a Solenoid}

The self-inductance $L$ of a solenoid can be derived from the magnetic field inside the solenoid. The magnetic field $B$ inside a solenoid is given by:
\[
B = \mu_0 n I
\]
where $\mu_0$ is the permeability of free space, $n$ is the number of turns per unit length, and $I$ is the current.

The magnetic flux $\Phi$ through one turn of the solenoid is:
\[
\Phi = B \cdot A = \mu_0 n I A
\]

The total magnetic flux linkage for the solenoid with $N = n l$ turns is:
\[
\lambda = N \Phi = n l \cdot \mu_0 n I A = \mu_0 n^2 A l I
\]

The self-inductance $L$ is defined by the relation $\lambda = L I$, thus:
\[
L = \frac{\lambda}{I} = \mu_0 n^2 A l
\]

\subsection*{(b) Magnetic Energy Stored in the Solenoid}

Given: 
\begin{itemize}
    \item Number of turns $N = 100$
    \item Length $l = 10 \, \text{cm} = 0.1 \, \text{m}$
    \item Radius $r = 1 \, \text{cm} = 0.01 \, \text{m}$
    \item Current $I = 5 \, \text{A}$
\end{itemize}

The cross-sectional area $A$ is:
\[
A = \pi r^2 = \pi (0.01)^2 = \pi \times 10^{-4} \, \text{m}^2
\]

The number of turns per unit length $n$ is:
\[
n = \frac{N}{l} = \frac{100}{0.1} = 1000 \, \text{turns/m}
\]

The self-inductance $L$ is:
\[
L = \mu_0 n^2 A l = 4\pi \times 10^{-7} \times (1000)^2 \times \pi \times 10^{-4} \times 0.1
\]

Calculating $L$:
\[
L = 4\pi \times 10^{-7} \times 10^6 \times \pi \times 10^{-4} \times 0.1 = 4\pi^2 \times 10^{-5} \, \text{H}
\]

The magnetic energy $U$ stored in the solenoid is given by:
\[
U = \frac{1}{2} L I^2 = \frac{1}{2} \times 4\pi^2 \times 10^{-5} \times 5^2
\]

Calculating $U$:
\[
U = 50\pi^2 \times 10^{-5} \, \text{J}
\]

\subsection*{(c) Induced EMF in the Solenoid}

The induced emf $\mathcal{E}$ is given by Faraday's law of electromagnetic induction:
\[
\mathcal{E} = -L \frac{\Delta I}{\Delta t}
\]

Given that the current is reduced to zero uniformly over $\Delta t = 5 \, \text{s}$, the change in current $\Delta I = -5 \, \text{A}$.

Thus, the induced emf is:
\[
\mathcal{E} = -"
13.46,"```latex
\documentclass{article}
\usepackage{amsmath}
\usepackage{amssymb}
\usepackage{geometry}
\geometry{a4paper, margin=1in}

\begin{document}

\section*{Physics Problem and Solution}

\textbf{Problem:}

(a) What is the magnetic field at a point 50 mm from a long straight wire carrying a current of 3 A?

(b) A small current element $I \, \mathbf{dl}$ with $\mathbf{dl} = 2 \, \hat{\mathbf{k}}$ and $I = 2 \, \text{A}$ is centered at the origin. Find the magnetic field $\mathbf{dB}$ at the following points:
\begin{itemize}
    \item[(i)] on the $x$-axis at $x = 3 \, \text{m}$,
    \item[(ii)] on the $x$-axis at $x = -6 \, \text{m}$,
    \item[(iii)] on the $z$-axis at $z = 3 \, \text{m}$,
    \item[(iv)] on the $y$-axis at $y = 3 \, \text{m}$.
\end{itemize}

\textit{[University of Aberystwyth, Wales 2005]}

\textbf{Solution:}

(a) The magnetic field $B$ at a distance $r$ from a long straight wire carrying a current $I$ is given by Ampère's Law:

\[
B = \frac{\mu_0 I}{2 \pi r}
\]

where $\mu_0 = 4\pi \times 10^{-7} \, \text{T m/A}$ is the permeability of free space. Here, $I = 3 \, \text{A}$ and $r = 50 \, \text{mm} = 0.05 \, \text{m}$.

\[
B = \frac{4\pi \times 10^{-7} \times 3}{2 \pi \times 0.05} = \frac{12 \times 10^{-7}}{0.1} = 1.2 \times 10^{-5} \, \text{T}
\]

(b) The magnetic field $\mathbf{dB}$ due to a small current element $I \, \mathbf{dl}$ is given by the Biot-Savart Law:

\[
\mathbf{dB} = \frac{\mu_0}{4\pi} \frac{I \, \mathbf{dl} \times \mathbf{r}}{r^3}
\]

where $\mathbf{r}$ is the position vector from the current element to the point of interest.

\begin{itemize}
    \item[(i)] At $x = 3 \, \text{m}$, $\mathbf{r} = 3 \, \hat{\mathbf{i}}$. Thus,
    \[
    \mathbf{dB} = \frac{\mu_0}{4\pi} \frac{2 \, \hat{\mathbf{k}} \times 3 \, \hat{\mathbf{i}}}{3^3} = \frac{\mu_0}{4\pi} \frac{6 \, \hat{\mathbf{j}}}{27} = \frac{\mu_0}{18\pi} \, \hat{\mathbf{j}}
    \]

    \item[(ii)] At $x = -6 \, \text{m}$, $\mathbf{r} = -6 \, \hat{\mathbf{i}}$. Thus,
    \[
    \mathbf{dB} = \frac{\mu_0}{4\pi} \frac{2 \, \hat{\mathbf{k}} \times (-6 \, \hat{\mathbf{i}})}{6^3} = \frac{\mu_0}{4\pi} \frac{-12 \, \hat{\mathbf{j}}}{216} = -\frac{\mu_0}{72\pi} \, \hat{\mathbf{j}}
    \]

    \item[(iii)] At $z = 3 \, \text{m}$, $\mathbf{r} = 3 \, \hat{\mathbf{k}}$. Since $\mathbf{dl}$ is parallel to $\mathbf{r}$, $\mathbf{dB} = 0$.

    \item[(iv)] At $y = 3 \, \text{m}$, $\mathbf{r} = 3 \, \hat{\mathbf{j}}$. Thus,
    \[
    \mathbf{"
13.47,"To solve this problem, we need to calculate the magnetic field \( B \) and the magnetic field intensity \( H \) inside a toroidal coil, both in a vacuum and with a material of given relative permeability. We will also determine the magnetization \( M \) in the material.

Given:
- Radius of the torus, \( r = 0.1 \, \text{m} \)
- Number of turns, \( N = 100 \)
- Current, \( I = 2.0 \, \text{A} \)
- Relative permeability of the material, \( \mu_r = 500 \)

### (i) In a Vacuum

The magnetic field intensity \( H \) inside a torus is given by:

\[
H = \frac{N I}{2 \pi r}
\]

Substituting the given values:

\[
H = \frac{100 \times 2.0}{2 \pi \times 0.1} = \frac{200}{0.2 \pi} = \frac{1000}{\pi} \, \text{A/m}
\]

The magnetic field \( B \) in a vacuum is related to \( H \) by:

\[
B = \mu_0 H
\]

where \( \mu_0 = 4\pi \times 10^{-7} \, \text{T}\cdot\text{m/A} \). Therefore,

\[
B = 4\pi \times 10^{-7} \times \frac{1000}{\pi} = 4 \times 10^{-4} \, \text{T}
\]

### (ii) In a Material with Relative Permeability

The magnetic field \( B \) in a material is given by:

\[
B = \mu \cdot H = \mu_0 \mu_r \cdot H
\]

Substituting the values:

\[
B = 4\pi \times 10^{-7} \times 500 \times \frac{1000}{\pi} = 2 \times 10^{-1} \, \text{T}
\]

The magnetization \( M \) in the material is given by:

\[
M = \frac{B}{\mu_0} - H
\]

Substituting the values:

\[
M = \frac{2 \times 10^{-1}}{4\pi \times 10^{-7}} - \frac{1000}{\pi}
\]

\[
M = \frac{2 \times 10^{-1} \times \pi}{4\pi \times 10^{-7}} - \frac{1000}{\pi}
\]

\[
M = \frac{5 \times 10^{5}}{\pi} - \frac{1000}{\pi}
\]

\[
M = \frac{5 \times 10^{5} - 1000}{\pi} = \frac{499000}{\pi} \, \text{A/m}
\]

### LaTeX Code

```latex
\documentclass{article}
\usepackage{amsmath}
\begin{document}

\section*{Magnetic Fields in a Toroidal Coil}

Given:
\begin{itemize}
    \item Radius of the torus, \( r = 0.1 \, \text{m} \)
    \item Number of turns, \( N = 100 \)
    \item Current, \( I = 2.0 \, \text{A} \)
    \item Relative permeability of the material, \( \mu_r = 500 \)
\end{itemize}

\subsection*{(i) In a Vacuum}

The magnetic field intensity \( H \) inside a torus is given by:
\[
H = \frac{N I}{2 \pi r}
\]

Substituting the given values:
\[
H = \frac{100 \times 2.0}{2 \pi \times 0.1} = \frac{200}{0.2 \pi} = \frac{1000}{\pi} \, \text{A/m}
\]

The magnetic field \( B \) in a vacuum is related to \( H \) by:
\[
B = \mu_0 H
\]

where \( \mu_0 = 4\pi \times 10^{-7} \, \text{T}\cdot\text{m/A} \). Therefore,
\[
B = 4\pi \times 10^{-7} \times \frac{1000}{\pi} = 4 \times 10^{-4} \, \text{T}
"
13.48,"To solve this problem, we need to estimate the order of magnitude of the current required to produce the Earth's magnetic field using Ampère's law and the formula for the magnetic field of a dipole. Here's how you can format this problem and its solution in LaTeX:

```latex
\documentclass{article}
\usepackage{amsmath}
\usepackage{siunitx}

\begin{document}

\title{Order of Magnitude of Current Producing Earth's Magnetic Field}
\author{University of Manchester 1972}
\date{}
\maketitle

\section*{Problem}

It is believed that the Earth's magnetic field is produced by circulating current in the core. If the mean radius of such currents is \SI{1000}{\kilo\meter}, what is the order of magnitude of current required to account for the Earth's dipolar magnetic field of magnitude \SI{6e-5}{\tesla} at the north magnetic pole?

\section*{Solution}

To estimate the current, we consider the magnetic field produced by a circular loop of current, which is analogous to the Earth's magnetic field. The magnetic field at the center of a circular loop of radius \( R \) carrying current \( I \) is given by:

\[
B = \frac{\mu_0 I}{2R}
\]

where \( \mu_0 = 4\pi \times 10^{-7} \, \si{\tesla \meter \per \ampere} \) is the permeability of free space.

Given:
\begin{align*}
B &= \SI{6e-5}{\tesla}, \\
R &= \SI{1000}{\kilo\meter} = \SI{1e6}{\meter}.
\end{align*}

Rearranging the formula to solve for \( I \), we have:

\[
I = \frac{2BR}{\mu_0}
\]

Substituting the given values:

\[
I = \frac{2 \times \SI{6e-5}{\tesla} \times \SI{1e6}{\meter}}{4\pi \times 10^{-7} \, \si{\tesla \meter \per \ampere}}
\]

Calculating the above expression:

\[
I \approx \frac{12 \times 10^{-5} \times 10^6}{4\pi \times 10^{-7}} \approx \frac{12 \times 10}{4\pi} \times 10^{8}
\]

\[
I \approx \frac{120}{12.56} \times 10^{8} \approx 9.55 \times 10^{8} \, \si{\ampere}
\]

Thus, the order of magnitude of the current required is approximately \( 10^9 \, \si{\ampere} \).

\end{document}
```

This LaTeX code provides a structured and formatted solution to the problem, using appropriate physics equations and units."
13.49,"To convert the given physics problem into properly formatted LaTeX, we will structure it with appropriate mathematical symbols, units, and formatting. Here is the LaTeX code for the problem:

```latex
\documentclass{article}
\usepackage{amsmath}
\usepackage{siunitx}

\begin{document}

\section*{Problem}

Two circular coils, each having 50 turns and a radius of \SI{50}{\centi\meter}, are separated by \SI{50}{\centi\meter}. A current of \SI{10}{\ampere} passes through the coils which are connected in series. Midway between the coils, a flat metal disc of radius \SI{10}{\centi\meter} is revolving at \SI{1000}{\rpm}. What is the emf generated between the centre and the rim of the disc? \(\mu_0 = 4\pi \times 10^{-7} \, \si{\henry\per\meter}\).

\section*{Solution}

To find the emf generated, we start by calculating the magnetic field at the midpoint between the two coils using the formula for the magnetic field due to a single coil:

\[
B = \frac{\mu_0 n I R^2}{2(R^2 + x^2)^{3/2}}
\]

where:
\begin{align*}
n &= \text{number of turns per coil} = 50, \\
I &= \text{current through the coils} = \SI{10}{\ampere}, \\
R &= \text{radius of the coils} = \SI{0.5}{\meter}, \\
x &= \text{distance from the coil to the midpoint} = \SI{0.25}{\meter}.
\end{align*}

Since there are two coils, the total magnetic field at the midpoint is:

\[
B_{\text{total}} = 2 \times \frac{\mu_0 n I R^2}{2(R^2 + x^2)^{3/2}}
\]

Substituting the given values:

\[
B_{\text{total}} = 2 \times \frac{4\pi \times 10^{-7} \times 50 \times 10 \times (0.5)^2}{2((0.5)^2 + (0.25)^2)^{3/2}}
\]

Next, we calculate the emf generated in the disc using Faraday's law of electromagnetic induction:

\[
\text{emf} = B_{\text{total}} \cdot \pi r^2 \cdot \omega
\]

where:
\begin{align*}
r &= \text{radius of the disc} = \SI{0.1}{\meter}, \\
\omega &= \text{angular velocity of the disc} = \frac{1000 \times 2\pi}{60} \, \si{\radian\per\second}.
\end{align*}

Substitute the values to find the emf:

\[
\text{emf} = B_{\text{total}} \cdot \pi \cdot (0.1)^2 \cdot \frac{1000 \times 2\pi}{60}
\]

Calculate the final value of the emf to get the answer.

\end{document}
```

This LaTeX document includes the problem statement and a structured solution using the relevant physics equations. The calculations are set up to be completed by substituting the given values into the equations."
13.50,"To convert the given physics text into properly formatted LaTeX, we need to represent the vectors and the equations clearly. Below is the LaTeX code for the problem statement:

```latex
\documentclass{article}
\usepackage{amsmath}
\usepackage{amssymb}

\begin{document}

\section*{Problem Statement}

A conductor of length $1 \, \text{m}$ moves with a velocity given by $\mathbf{v} = (3\hat{\imath} + 2\hat{\jmath} + \hat{k}) \, \text{m/s}$ through a magnetic field given by $\mathbf{B} = (\hat{\imath} + 2\hat{\jmath} + 3\hat{k}) \, \text{Wb/m}^2$. How will the voltage developed across the ends of the conductor vary with its orientation? For what orientation will the voltage be zero? [University of Durham 1962]

\section*{Solution}

The voltage (emf) developed across the ends of the conductor is given by the formula:
\[
\mathcal{E} = \mathbf{v} \cdot (\mathbf{B} \times \mathbf{l})
\]
where $\mathbf{l}$ is the length vector of the conductor.

Since the conductor is $1 \, \text{m}$ long, we can consider $\mathbf{l}$ to be a unit vector in the direction of the conductor. The cross product $\mathbf{B} \times \mathbf{l}$ will depend on the orientation of $\mathbf{l}$.

The voltage will be zero when:
\[
\mathbf{v} \cdot (\mathbf{B} \times \mathbf{l}) = 0
\]

This condition is satisfied when $\mathbf{v}$ is parallel to $\mathbf{B} \times \mathbf{l}$, meaning the angle between $\mathbf{v}$ and $\mathbf{B} \times \mathbf{l}$ is $90^\circ$. Therefore, the voltage will be zero when the conductor is oriented such that $\mathbf{l}$ is parallel to $\mathbf{v}$ or $\mathbf{B}$, as this will make the cross product $\mathbf{B} \times \mathbf{l}$ zero.

\end{document}
```

This LaTeX code provides a clear and structured representation of the problem, including the vectors involved and the conditions for zero voltage. Adjustments can be made based on specific formatting requirements or additional details."
13.51,"To convert the given physics problem into properly formatted LaTeX, we need to structure the text, equations, and vectors appropriately. Here's the LaTeX code for the problem:

```latex
\documentclass{article}
\usepackage{amsmath}
\usepackage{amssymb}
\usepackage{physics}

\begin{document}

\section*{Problem}

A proton traveling with a velocity $\vec{v} = ( \hat{i} + 3 \hat{j} ) \times 10^4 \, \text{m/s}$ is located at $x = 2 \, \text{m}$ and $y = 3 \, \text{m}$ at some instant $t$. Calculate the magnetic field at time $t$ at the position $x = 2 \, \text{m}$, $y = 3 \, \text{m}$.

\section*{Solution}

To calculate the magnetic field $\vec{B}$ at the given position, we can use the Biot-Savart Law or other relevant equations depending on the context of the problem. However, since the problem does not provide additional information such as current or charge distribution, we will assume a general approach.

Assuming the presence of a magnetic field $\vec{B}$ due to the motion of the proton, the magnetic field can be calculated using the Lorentz force equation:

\[
\vec{F} = q (\vec{v} \times \vec{B})
\]

where:
\begin{itemize}
    \item $\vec{F}$ is the force experienced by the proton,
    \item $q$ is the charge of the proton, $q = +e = 1.602 \times 10^{-19} \, \text{C}$,
    \item $\vec{v}$ is the velocity of the proton, $\vec{v} = ( \hat{i} + 3 \hat{j} ) \times 10^4 \, \text{m/s}$,
    \item $\vec{B}$ is the magnetic field to be determined.
\end{itemize}

Since the problem does not specify the force or additional context, further assumptions or information would be required to solve for $\vec{B}$ explicitly.

\end{document}
```

This LaTeX code sets up the problem statement and outlines the solution approach using the Lorentz force equation. However, without additional information, such as the presence of a specific magnetic field or current configuration, the problem cannot be solved further. Adjust the solution section based on the specific context or additional data if available."
13.52,"To solve this problem, we need to use the formula for the magnetic force per unit length between two parallel current-carrying wires. The formula is given by:

\[
F = \frac{\mu_0 I_1 I_2}{2\pi d}
\]

where:
- \( F \) is the force per unit length between the wires,
- \( \mu_0 \) is the permeability of free space (\(4\pi \times 10^{-7} \, \text{T}\cdot\text{m/A}\)),
- \( I_1 \) and \( I_2 \) are the currents in the wires,
- \( d \) is the distance between the wires.

Given:
- \( I_1 = 2 \, \text{A} \),
- \( I_2 = 3 \, \text{A} \),
- \( d = 5 \, \text{cm} = 0.05 \, \text{m} \).

Substituting these values into the formula, we have:

\[
F = \frac{(4\pi \times 10^{-7} \, \text{T}\cdot\text{m/A}) \times 2 \, \text{A} \times 3 \, \text{A}}{2\pi \times 0.05 \, \text{m}}
\]

Simplifying the expression:

\[
F = \frac{4\pi \times 10^{-7} \times 6}{2\pi \times 0.05}
\]

\[
F = \frac{24\pi \times 10^{-7}}{2\pi \times 0.05}
\]

\[
F = \frac{24 \times 10^{-7}}{0.1}
\]

\[
F = 24 \times 10^{-6} \, \text{N/m}
\]

\[
F = 2.4 \times 10^{-5} \, \text{N/m}
\]

Thus, the force each wire exerts on the other per metre of wire is \(2.4 \times 10^{-5} \, \text{N/m}\). The direction of the force is attractive since the currents are in opposite directions."
